row,anon_student_id,problem_hierarchy,problem_name,problem_view,step_name,step_start_time,first_transaction_time,correct_transaction_time,step_end_time,step_duration,correct_step_duration,error_step_duration,correct_first_attempt,incorrects,hints,corrects,KC,opportunity
208026,LM96hW22T2,"Unit CTA1_02, Section CTA1_02-2",BH1T35C,1,R7C1,29:21.0,29:26.0,30:21.0,30:21.0,45.5,,45.5,0,6,4,1,"Using simple numbers~~Using small numbers~~Find X, positive slope","106~~51~~2"
207771,LM96hW22T2,"Unit CTA1_06, Section CTA1_06-3",4-Feb,1,R6C1,42:26.0,42:27.0,43:07.0,43:07.0,14,,14,0,0,4,1,"Using small numbers~~Find X, positive slope~~Using difficult numbers","201~~39~~104"
211355,LM96hW22T2,"Unit CTA1_06, Section CTA1_06-2",L5FB16,1,R6C1,40:02.0,40:27.0,41:35.0,41:35.0,42,,42,0,0,4,1,"Using simple numbers~~Using large numbers~~Find X, positive slope","181~~98~~25"
204702,LM96hW22T2,"Unit CTA1_10, Section CTA1_10-3",DISTFB06_SP,1,R7C1,46:24.0,46:27.0,48:59.0,48:59.0,20,,20,0,2,4,1,"Using small numbers~~Find X, positive slope~~Using difficult numbers","284~~82~~154"
207774,LM96hW22T2,"Unit CTA1_01, Section CTA1_01-2",RXMX_3A,1,R5C1,50:50.0,50:57.0,,52:06.0,76,,76,0,6,4,0,Entering a given,"28"
211358,LM96hW22T2,"Unit CTA1_06, Section CTA1_06-2",L5FB16,1,R7C1,41:35.0,41:36.0,42:21.0,42:21.0,15,,15,0,0,4,1,"Using simple numbers~~Using large numbers~~Find X, positive slope","182~~99~~26"
206239,LM96hW22T2,"Unit CTA1_10, Section CTA1_10-3",DISTFB06_SP,1,R6C1,46:13.0,46:22.0,49:59.0,49:59.0,40,,40,0,5,4,1,"Using small numbers~~Find X, positive slope~~Using difficult numbers","285~~83~~155"
207775,LM96hW22T2,"Unit CTA1_04, Section CTA1_04-3",DEC01C,1,R7C1,44:23.0,44:25.0,45:10.0,45:10.0,13,,13,0,0,4,1,"Using small numbers~~Find X, positive slope~~Using difficult numbers","119~~17~~44"
206497,LM96hW22T2,"Unit CTA1_06, Section CTA1_06-2",L5FB16,1,XLabel,42:21.0,42:25.0,42:45.0,42:45.0,24,,24,0,0,4,1,Labelling the axes,"34"
207778,LM96hW22T2,"Unit ES_02, Section ES_02-5",EG40,4,7x-7+7 = -1+7,13:59.0,14:00.0,14:13.0,14:13.0,14,,14,0,1,1,1,[SkillRule: Consolidate vars with coeff; CLT],"39"
208034,LM96hW22T2,"Unit CTA1_06, Section CTA1_06-2",L5FB16,1,xMin,43:18.0,43:25.0,43:44.0,47:33.0,53,,53,0,5,1,2,Changing axis bounds,"51"
211874,LM96hW22T2,"Unit CTA1_06, Section CTA1_06-3",4-Feb,1,Point 1.2,44:13.0,44:27.0,,44:40.0,16,,16,0,0,4,0,Correctly placing points,"105"
208036,LM96hW22T2,"Unit ES_07, Section ES_07-2",LIT52A,2,(h*s+5q)/(z+s) = g*(z+s)/(z+s),40:12.0,40:17.0,40:46.0,41:23.0,71,,71,0,0,4,3,[SkillRule: Multiply/Divide; [Typein Skill: {Remove coefficient; Variable in denominator}]],"185"
206501,LM96hW22T2,"Unit CTA1_06, Section CTA1_06-3",4-Feb,1,Point 1.4,44:55.0,45:02.0,,45:02.0,7,,7,0,0,1,0,Correctly placing points,"107"
206799,LM96hW22T2,"Unit ES_04, Section ES_04-4",EG54,4,y-8+8 = -1/3+8,46:25.0,46:30.0,46:37.0,46:53.0,28,,28,0,0,4,3,"[SkillRule: Add/Subtract; [Typein Skill: {Isolate positive; Isolate negative; Remove constant; Consolidate vars, no coeff; Consolidate vars with coeff; Consolidate vars, any}]]~~[SkillRule: Consolidate vars, no coeff; CLT]","94~~188"
206032,LM96hW22T2,"Unit ES_02, Section ES_02-6",EG40,14,FinalAnswer,37:15.0,37:17.0,37:23.0,38:04.0,14,,14,0,0,1,3,simplify-fractions-sp~~combine-like-terms-sp,"44~~49"
208081,LM96hW22T2,"Unit CTA1_04, Section CTA1_04-2",BH1T36,2,R6C1,38:00.0,38:03.0,39:06.0,39:06.0,15,,15,0,0,4,1,"Using small numbers~~Find X, Simple~~Using difficult numbers","87~~8~~9"
209873,LM96hW22T2,"Unit CTA1_06, Section CTA1_06-3",13-Feb,1,R7C1,54:29.0,54:31.0,55:05.0,55:05.0,11,,11,0,0,4,1,"Using small numbers~~Find X, positive slope~~Using difficult numbers","205~~44~~108"
210129,LM96hW22T2,"Unit ES_04, Section ES_04-4",EG54,5,7/-2 = -2(x-5)/-2,48:16.0,48:17.0,48:21.0,48:40.0,24,,24,0,1,4,2,[SkillRule: Calculate Eliminate Parens; [Typein Skill: Eliminate Parens]],"5"
206035,LM96hW22T2,"Unit ES_04, Section ES_04-10",EG57A,1,(4y+32)/-21*-21 = 28*-21,53:34.0,53:37.0,53:52.0,54:03.0,29,,29,0,0,4,2,[SkillRule: Calculate Eliminate Parens; [Typein Skill: Eliminate Parens]],"33"
207059,LM96hW22T2,"Unit CTA1_04, Section CTA1_04-2",BH1T36,2,R7C1,39:06.0,39:07.0,40:38.0,40:38.0,15,,15,0,0,4,1,"Using small numbers~~Find X, Simple~~Using difficult numbers","88~~9~~10"
209875,LM96hW22T2,"Unit ES_02, Section ES_02-8",EG41,7,60 = y,50:18.0,50:29.0,,50:29.0,11,,11,0,0,1,0,"[SkillRule: Done?; {doneleft; doneright; done no solution; Done No Solution, domain exception; Done No Solution, range exception; done infinite solutions}]","52"
205271,LM96hW22T2,"Unit ES_04, Section ES_04-4",EG54,5,FinalAnswer,48:48.0,48:50.0,48:54.0,50:18.0,28,,28,0,0,1,4,simplify-fractions-sp~~combine-like-terms-sp,"148~~132"
208087,LM96hW22T2,"Unit ES_01, Section ES_01-2",EG3,1,FinalAnswer,37:47.0,38:00.0,38:28.0,38:36.0,43,,43,0,3,1,2,perform-mult-sp~~combine-like-terms-whole-sp,"1~~1"
207320,LM96hW22T2,"Unit CTA1_06, Section CTA1_06-3",13-Feb,1,Point 1.2,55:36.0,55:46.0,,55:46.0,10,,10,0,0,1,0,Correctly placing points,"113"
205017,LM96hW22T2,"Unit ES_02, Section ES_02-10",EG44,3,x = 3,45:15.0,45:17.0,,45:17.0,2,,2,0,0,1,0,"[SkillRule: Done?; {doneleft; doneright; done no solution; Done No Solution, domain exception; Done No Solution, range exception; done infinite solutions}]","72"
208089,LM96hW22T2,"Unit CTA1_02, Section CTA1_02-2",NEWS01B,1,YLabel,53:53.0,53:54.0,54:05.0,54:05.0,12,,12,0,0,4,1,Labelling the axes,"12"
205274,LM96hW22T2,"Unit CTA1_06, Section CTA1_06-3",13-Feb,1,Point 1.3,55:46.0,55:58.0,,56:10.0,16,,16,0,0,4,0,Correctly placing points,"114"
207834,LM96hW22T2,"Unit ES_01, Section ES_01-2",EG4,1,FinalAnswer,38:44.0,38:49.0,39:00.0,39:07.0,19,,19,0,2,1,2,perform-mult-sp~~combine-like-terms-whole-sp,"2~~2"
208090,LM96hW22T2,"Unit CTA1_06, Section CTA1_06-2",L6FB06,2,R8C1,24:21.0,24:22.0,25:02.0,25:02.0,11,,11,0,0,4,1,"Using small numbers~~Find X, positive slope~~Using difficult numbers","180~~28~~94"
209114,LM96hW22T2,"Unit CTA1_06, Section CTA1_06-3",13-Feb,1,Point 1.4,56:10.0,56:17.0,,56:17.0,7,,7,0,0,1,0,Correctly placing points,"115"
211418,LM96hW22T2,"Unit ES_03, Section ES_03-8",LIT11A,1,2-n-2 = t-2,48:03.0,48:41.0,48:52.0,49:09.0,66,,66,0,3,4,3,"[SkillRule: Add/Subtract; [Typein Skill: {Isolate positive; Isolate negative; Remove constant; Consolidate vars, no coeff; Consolidate vars with coeff; Consolidate vars, any}]]~~[SkillRule: Consolidate vars, no coeff; CLT]","74~~169"
204763,LM96hW22T2,"Unit CTA1_10, Section CTA1_10-4",FOR08_SP,1,1000+5000D = 1200,47:52.0,47:54.0,47:59.0,47:59.0,7,,7,0,0,1,1,"[SkillRule: Remove constant; {ax+b=c, positive; ax+b=c, negative; x+a=b, positive; x+a=b, negative; [var expr]+[const expr]=[const expr], positive; [var expr]+[const expr]=[const expr], negative; [var expr]+[const expr]=[const expr], all; Combine constants to right; Combine constants to left; a-x=b, positive; a/x+b=c, positive; a/x+b=c, negative}]","407"
207835,LM96hW22T2,"Unit CTA1_01, Section CTA1_01-3",REAL20C,2,R3C2,19:44.0,19:47.0,20:12.0,20:12.0,28,,28,0,0,4,1,"Using simple numbers~~Using large numbers~~Write expression, negative slope","59~~36~~3"
207836,LM96hW22T2,"Unit CTA1_06, Section CTA1_06-2",L6FB06,2,XLabel,25:02.0,25:08.0,25:31.0,25:31.0,29,,29,0,0,4,1,Labelling the axes,"38"
205277,LM96hW22T2,"Unit CTA1_06, Section CTA1_06-2",L6FB06,2,YLabel,25:31.0,25:33.0,25:48.0,25:48.0,17,,17,0,0,4,1,Labelling the axes,"39"
207837,LM96hW22T2,"Unit ES_01, Section ES_01-2",EG2,1,FinalAnswer,39:15.0,39:22.0,39:44.0,40:12.0,52,,52,0,1,1,2,combine-like-terms-sp~~perform-mult-whole-sp,"1~~1"
205023,LM96hW22T2,"Unit CTA1_06, Section CTA1_06-2",L6FB06,2,Point 1.1,25:48.0,25:51.0,,25:59.0,11,,11,0,0,4,0,Correctly placing points,"77"
205024,LM96hW22T2,"Unit CTA1_02, Section CTA1_02-2",NEWS01B,1,Point 1.3,55:04.0,55:27.0,,55:27.0,23,,23,0,0,1,0,Correctly placing points,"25"
205280,LM96hW22T2,"Unit CTA1_02, Section CTA1_02-2",NEWS01B,1,Point 1.4,55:27.0,55:40.0,,55:49.0,22,,22,0,0,4,0,Correctly placing points,"26"
209888,LM96hW22T2,"Unit ES_01, Section ES_01-2",EG1,1,FinalAnswer,40:24.0,40:33.0,40:53.0,41:05.0,32,,32,0,4,1,2,combine-like-terms-sp~~perform-mult-whole-sp,"2~~2"
205283,LM96hW22T2,"Unit ES_04, Section ES_04-4",EG54,7,-6(y+5)/-6 = 3/-6,52:25.0,52:39.0,53:09.0,53:21.0,56,,56,0,2,4,3,[SkillRule: Calculate Eliminate Parens; [Typein Skill: Eliminate Parens]],"7"
207843,LM96hW22T2,"Unit ES_01, Section ES_01-2",EG3,2,FinalAnswer,41:11.0,41:16.0,41:35.0,41:47.0,32,,32,0,1,1,2,perform-mult-sp~~combine-like-terms-whole-sp,"3~~3"
209379,LM96hW22T2,"Unit CTA1_06, Section CTA1_06-2",L6FB06,2,Point 1.3,27:50.0,28:04.0,,28:04.0,14,,14,0,0,1,0,Correctly placing points,"79"
207844,LM96hW22T2,"Unit CTA1_08, Section CTA1_08-2",L3_DEMO,1,Formula 1 Coeff 0,00:59.0,01:01.0,01:18.0,01:18.0,19,,19,0,4,4,1,Setting the y-intercept,"9"
211684,LM96hW22T2,"Unit CTA1_06, Section CTA1_06-2",L6FB06,2,Point 1.4,28:04.0,28:16.0,,28:16.0,12,,12,0,0,1,0,Correctly placing points,"80"
205029,LM96hW22T2,"Unit ES_07, Section ES_07-2",LIT51A,1,(y+n)/(q+s) = r*(q+s)/(q+s),44:46.0,44:48.0,45:10.0,45:49.0,63,,63,0,0,4,3,[SkillRule: Multiply/Divide; [Typein Skill: {Remove coefficient; Variable in denominator}]],"180"
206053,LM96hW22T2,"Unit CTA1_02, Section CTA1_02-2",BH1T21,1,R4C1,16:31.0,16:33.0,16:40.0,16:40.0,9,,9,0,0,1,1,Entering a given,"94"
207845,LM96hW22T2,"Unit CTA1_04, Section CTA1_04-2",REAL13B,1,R5C1,46:12.0,46:14.0,46:31.0,46:31.0,19,,19,0,1,4,1,Entering a given,"141"
205542,LM96hW22T2,"Unit CTA1_06, Section CTA1_06-2",L6FB06,2,Point 1.5,28:16.0,28:32.0,,28:32.0,16,,16,0,0,1,0,Correctly placing points,"81"
206568,LM96hW22T2,"Unit ES_01, Section ES_01-7",EG22,6,y-7+7 = -5+7,41:40.0,41:42.0,41:47.0,41:58.0,18,,18,0,0,4,3,"[SkillRule: Add/Subtract; [Typein Skill: {Isolate positive; Isolate negative; Remove constant; Consolidate vars, no coeff; Consolidate vars with coeff; Consolidate vars, any}]]~~[SkillRule: Consolidate vars, no coeff; CLT]","9~~79"
208104,LM96hW22T2,"Unit ES_02, Section ES_02-6",EG40,1,0 = 4+10y,26:24.0,26:26.0,26:51.0,26:51.0,27,,27,0,1,4,1,"[SkillRule: Remove constant; {ax+b=c, positive; ax+b=c, negative; x+a=b, positive; x+a=b, negative; [var expr]+[const expr]=[const expr], positive; [var expr]+[const expr]=[const expr], negative; [var expr]+[const expr]=[const expr], all; Combine constants to right; Combine constants to left; a-x=b, positive; a/x+b=c, positive; a/x+b=c, negative}]","71"
208873,LM96hW22T2,"Unit CTA1_06, Section CTA1_06-3",BH1T43,1,R6C1,21:59.0,22:10.0,22:28.0,22:28.0,29,,29,0,3,4,1,"Entering a given~~Convert unit, standard","265~~26"
209129,LM96hW22T2,"Unit ES_03, Section ES_03-6",EG53A,1,2.4x-29.6-(-29.6) = -23.4-(-29.6),39:20.0,39:38.0,39:42.0,40:21.0,61,,61,0,4,4,2,"[SkillRule: Add/Subtract; [Typein Skill: {Isolate positive; Isolate negative; Remove constant; Consolidate vars, no coeff; Consolidate vars with coeff; Consolidate vars, any}]]","59"
207082,LM96hW22T2,"Unit ES_03, Section ES_03-8",LIT8A,1,s = 7-x,51:58.0,52:05.0,,52:05.0,7,,7,0,0,1,0,"[SkillRule: Done?; {doneleft; doneright; done no solution; Done No Solution, domain exception; Done No Solution, range exception; done infinite solutions}]","87"
211178,LM96hW22T2,"Unit ES_02, Section ES_02-8",EG41,10,3+(x/-6)-3 = -9-3,17:39.0,17:41.0,18:02.0,18:10.0,31,,31,0,0,4,2,"[SkillRule: Add/Subtract; [Typein Skill: {Isolate positive; Isolate negative; Remove constant; Consolidate vars, no coeff; Consolidate vars with coeff; Consolidate vars, any}]]","42"
208107,LM96hW22T2,"Unit CTA1_10, Section CTA1_10-1",LDEMO_DIST_SP,1,R5C1,30:17.0,30:25.0,34:28.0,34:28.0,34,,34,0,3,4,1,"Using simple numbers~~Using large numbers~~Find X, positive slope","252~~126~~62"
207341,LM96hW22T2,"Unit CTA1_06, Section CTA1_06-3",BH1T43,1,R7C1,22:28.0,22:33.0,23:26.0,23:26.0,27,,27,0,2,4,1,"Using simple numbers~~Using small numbers~~Find X, positive slope","206~~209~~46"
211181,LM96hW22T2,"Unit ES_02, Section ES_02-10",EG44,5,-1x = 5/x*x,50:07.0,50:09.0,50:14.0,50:23.0,16,,16,0,0,4,2,[SkillRule: Multiply/Divide; [Typein Skill: {Remove coefficient; Variable in denominator}]],"48"
211437,LM96hW22T2,"Unit CTA1_10, Section CTA1_10-1",LDEMO_DIST_SP,1,R7C1,30:42.0,30:51.0,35:23.0,35:23.0,29,,29,0,2,4,1,"Using simple numbers~~Using large numbers~~Find X, positive slope","253~~127~~63"
204782,LM96hW22T2,"Unit CTA1_10, Section CTA1_10-5",DIST04_SP,1,R7C1,49:24.0,49:27.0,,53:39.0,161.985,,161.985,0,67,4,0,"Using small numbers~~Find X, positive slope~~Using difficult numbers","298~~92~~168"
207854,LM96hW22T2,"Unit CTA1_01, Section CTA1_01-3",L5FB03C,1,R4C2,25:41.0,25:45.0,27:08.0,27:08.0,81,,81,0,3,4,1,"Using simple numbers~~Using large numbers~~Find Y, negative slope","64~~41~~12"
205552,LM96hW22T2,"Unit CTA1_06, Section CTA1_06-2",2-Dec,1,R5C1,29:18.0,29:19.0,30:56.0,30:56.0,36,,36,0,2,4,1,Entering a given,"236"
209136,LM96hW22T2,"Unit ES_01, Section ES_01-7",EG21,4,y+7-7 = 7-7,43:38.0,43:39.0,43:45.0,43:55.0,17,,17,0,0,4,3,"[SkillRule: Add/Subtract; [Typein Skill: {Isolate positive; Isolate negative; Remove constant; Consolidate vars, no coeff; Consolidate vars with coeff; Consolidate vars, any}]]~~[SkillRule: Consolidate vars, no coeff; CLT]","10~~82"
205041,LM96hW22T2,"Unit ES_03, Section ES_03-8",LIT17A,1,FinalAnswer,53:13.0,53:15.0,53:17.0,53:17.0,4,,4,0,0,1,1,simplify-fractions-sp,"123"
206577,LM96hW22T2,"Unit CTA1_02, Section CTA1_02-2",BH1T21,1,YLabel,20:03.0,20:04.0,20:24.0,20:24.0,21,,21,0,0,4,1,Labelling the axes,"14"
206833,LM96hW22T2,"Unit ES_02, Section ES_02-6",EG40,1,-4 = 10Y+0,28:51.0,28:54.0,28:56.0,29:28.0,12,,12,0,0,4,2,[SkillRule: Consolidate vars with coeff; CLT],"65"
209395,LM96hW22T2,"Unit ES_02, Section ES_02-7",EG41,1,x = -12,43:14.0,43:15.0,,43:15.0,1,,1,0,0,1,0,"[SkillRule: Done?; {doneleft; doneright; done no solution; Done No Solution, domain exception; Done No Solution, range exception; done infinite solutions}]","35"
207860,LM96hW22T2,"Unit CTA1_08, Section CTA1_08-2",2-Feb,1,Formula 1 Coeff 0,03:23.0,03:25.0,03:46.0,03:46.0,23,,23,0,4,4,1,Setting the y-intercept,"10"
205046,LM96hW22T2,"Unit CTA1_06, Section CTA1_06-2",2-Dec,1,R6C1,31:53.0,31:58.0,32:43.0,32:43.0,15,,15,0,0,4,1,"Using small numbers~~Find X, positive slope~~Using difficult numbers","182~~29~~96"
205047,LM96hW22T2,"Unit CTA1_02, Section CTA1_02-2",BH1T21,1,Point 1.2,25:23.0,25:32.0,,25:32.0,9,,9,0,0,1,0,Correctly placing points,"28"
206071,LM96hW22T2,"Unit CTA1_02, Section CTA1_02-2",BH1T21,1,Point 1.3,25:32.0,25:40.0,,25:40.0,8,,8,0,0,1,0,Correctly placing points,"29"
207863,LM96hW22T2,"Unit CTA1_04, Section CTA1_04-2",BH1T10B,1,R5C1,51:17.0,51:18.0,51:52.0,51:52.0,35,,35,0,1,4,1,Entering a given,"145"
207864,LM96hW22T2,"Unit CTA1_06, Section CTA1_06-2",2-Dec,1,R7C1,32:43.0,32:44.0,33:22.0,33:22.0,13,,13,0,0,4,1,"Using small numbers~~Find X, positive slope~~Using difficult numbers","183~~30~~97"
209402,LM96hW22T2,"Unit CTA1_06, Section CTA1_06-2",2-Dec,1,XLabel,33:22.0,33:25.0,33:36.0,33:36.0,14,,14,0,0,4,1,Labelling the axes,"40"
207355,LM96hW22T2,"Unit CTA1_08, Section CTA1_08-2",9-Feb,1,R3C2,04:33.0,04:44.0,05:26.0,05:26.0,53,,53,0,6,4,1,"Using simple numbers~~Using small numbers~~Write expression, negative slope","245~~252~~22"
211451,LM96hW22T2,"Unit ES_02, Section ES_02-10",EG44,5,-1x/-1 = 5/-1,52:05.0,52:06.0,52:21.0,52:27.0,22,,22,0,1,4,2,[SkillRule: Calculate negative coefficient; [Typein Skill: Make variable positive]],"16"
204796,LM96hW22T2,"Unit CTA1_10, Section CTA1_10-5",DIST04_SP,2,R4C1,15:16.0,15:18.0,17:45.0,17:45.0,16,,16,0,1,4,1,"Using small numbers~~Find X, positive slope~~Using difficult numbers","301~~93~~171"
211196,LM96hW22T2,"Unit CTA1_01, Section CTA1_01-3",JAN11A,1,R5C1,30:12.0,30:17.0,30:48.0,30:48.0,36,,36,0,3,4,1,"Entering a given~~Convert unit, standard","49~~7"
207101,LM96hW22T2,"Unit CTA1_10, Section CTA1_10-2",DIST06_SP,1,R6C1,38:25.0,38:31.0,39:42.0,39:42.0,31,,31,0,4,4,1,"Using simple numbers~~Using large numbers~~Find X, positive slope","256~~130~~65"
209661,LM96hW22T2,"Unit ES_02, Section ES_02-8",EG41,11,7-8 = 8+(x/-6)-8,22:04.0,22:06.0,22:10.0,22:26.0,22,,22,0,0,4,2,"[SkillRule: Add/Subtract; [Typein Skill: {Isolate positive; Isolate negative; Remove constant; Consolidate vars, no coeff; Consolidate vars with coeff; Consolidate vars, any}]]","43"
211197,LM96hW22T2,"Unit ES_04, Section ES_04-2",EG40,3,FinalAnswer,39:40.0,39:42.0,39:56.0,43:17.0,40.001,,40.001,0,6,4,7,distribute-sp~~simplify-fractions-sp~~combine-like-terms-sp~~perform-mult-r-sp~~combine-like-terms-r-sp,"3~~131~~115~~43~~3"
208126,LM96hW22T2,"Unit CTA1_10, Section CTA1_10-2",DIST06_SP,1,R7C1,39:42.0,39:53.0,40:22.0,40:22.0,40,,40,0,1,4,1,Entering a given,"318"
211454,LM96hW22T2,"Unit CTA1_06, Section CTA1_06-3",BH1T42,1,R5C2,35:00.0,35:08.0,,35:08.0,8,,8,0,0,1,0,Entering a given,"267"
211992,LM96hW22T2,"Unit CTA1_10, Section CTA1_10-5",DIST04_SP,2,R7C1,16:43.0,16:46.0,18:34.0,18:34.0,28,,28,0,3,4,1,"Using small numbers~~Find X, positive slope~~Using difficult numbers","302~~94~~172"
205596,LM96hW22T2,"Unit ES_07, Section ES_07-2",LIT47A,2,FinalAnswer,23:54.0,24:02.0,24:02.0,27:57.0,47,47,,1,2,1,4,simplify-fractions-sp~~combine-like-terms-sp~~factor-sp,"242~~205~~16"
208668,LM96hW22T2,"Unit ES_01, Section ES_01-7",EG22,9,FinalAnswer,49:56.0,49:58.0,49:58.0,50:17.0,16.001,16.001,,1,4,1,2,combine-like-terms-sp,"27"
207135,LM96hW22T2,"Unit ES_03, Section ES_03-4",EG49A,2,FinalAnswer,44:45.0,44:50.0,44:50.0,45:54.0,39,39,,1,3,1,3,simplify-fractions-sp~~combine-like-terms-sp,"88~~76"
205614,LM96hW22T2,"Unit ES_02, Section ES_02-8",EG41,13,FinalAnswer,28:36.0,28:40.0,28:40.0,30:50.0,45,45,,1,1,4,8,simplify-fractions-sp~~combine-like-terms-sp~~perform-mult-sp~~perform-mult-r-sp,"59~~64~~61~~20"
209967,LM96hW22T2,"Unit ES_01, Section ES_01-7",EG22,10,FinalAnswer,52:39.0,52:40.0,52:40.0,52:59.0,17,17,,1,2,1,2,combine-like-terms-sp,"29"
209718,LM96hW22T2,"Unit ES_04, Section ES_04-6",EG55,1,y-3+3 = -1.73684211+3,49:36.0,49:43.0,49:43.0,50:20.0,44,44,,1,2,4,3,"[SkillRule: Add/Subtract; [Typein Skill: {Isolate positive; Isolate negative; Remove constant; Consolidate vars, no coeff; Consolidate vars with coeff; Consolidate vars, any}]]~~[SkillRule: Consolidate vars, no coeff; CLT]","105~~210"
207173,LM96hW22T2,"Unit ES_04, Section ES_04-2",EG40,6,FinalAnswer,22:49.0,22:51.0,22:51.0,24:41.0,22,22,,1,1,1,4,distribute-sp~~simplify-fractions-sp~~combine-like-terms-sp~~perform-mult-r-sp~~combine-like-terms-r-sp,"6~~134~~118~~46~~6"
208722,LM96hW22T2,"Unit ES_02, Section ES_02-8",EG41,16,FinalAnswer,36:25.0,36:28.0,36:28.0,37:51.0,25,25,,1,0,1,5,simplify-fractions-sp~~combine-like-terms-sp~~perform-mult-sp~~perform-mult-r-sp,"62~~67~~64~~23"
206695,LM96hW22T2,"Unit ES_03, Section ES_03-4",EG50A,3,FinalAnswer,11:59.0,12:17.0,12:17.0,14:14.0,62.001,62.001,,1,5,1,3,simplify-fractions-sp~~combine-like-terms-sp,"98~~86"
208534,LM96hW22T2,"Unit ES_02, Section ES_02-6",EG40,6,FinalAnswer,53:34.0,53:36.0,53:36.0,53:53.0,13,13,,1,0,1,2,simplify-fractions-sp~~combine-like-terms-sp,"36~~41"
211872,LM96hW22T2,"Unit ES_03, Section ES_03-2",EG46,1,FinalAnswer,43:46.0,44:00.0,44:00.0,47:04.0,46,46,,1,1,1,6,simplify-fractions-sp~~combine-like-terms-sp,"80~~68"
207011,LM96hW22T2,"Unit ES_07, Section ES_07-2",LIT52A,2,FinalAnswer,39:38.0,39:49.0,39:49.0,42:33.0,17,17,,1,0,1,2,simplify-fractions-sp~~factor-sp,"237~~11"
208553,LM96hW22T2,"Unit ES_02, Section ES_02-8",EG41,4,FinalAnswer,41:07.0,41:09.0,41:09.0,42:48.0,34,34,,1,0,1,5,simplify-fractions-sp~~combine-like-terms-sp~~perform-mult-sp~~perform-mult-r-sp,"50~~55~~52~~11"
205484,LM96hW22T2,"Unit ES_03, Section ES_03-2",EG47,1,FinalAnswer,47:37.0,47:44.0,47:44.0,50:59.0,55,55,,1,8,1,5,simplify-fractions-sp~~combine-like-terms-sp,"81~~69"
206773,LM96hW22T2,"Unit ES_01, Section ES_01-7",EG22,2,FinalAnswer,53:58.0,54:00.0,54:00.0,54:47.0,8,8,,1,0,1,2,combine-like-terms-sp,"16"
208569,LM96hW22T2,"Unit ES_02, Section ES_02-6",EG40,11,FinalAnswer,31:10.0,31:20.0,31:20.0,32:29.0,33,33,,1,2,1,4,simplify-fractions-sp~~combine-like-terms-sp,"41~~46"
205765,LM96hW22T2,"Unit ES_03, Section ES_03-2",EG45A,1,FinalAnswer,51:27.0,51:35.0,51:35.0,54:19.0,59,59,,1,6,1,5,simplify-fractions-sp~~combine-like-terms-sp,"82~~70"
208581,LM96hW22T2,"Unit ES_01, Section ES_01-9",EG25,2,FinalAnswer,35:10.0,35:13.0,35:13.0,36:48.0,12,12,,1,0,1,3,simplify-fractions-sp~~perform-mult-sp~~perform-mult-r-sp,"6~~20~~3"
205513,LM96hW22T2,"Unit ES_03, Section ES_03-2",EG46A,1,-13+44 = 2y-44+44,54:54.0,55:00.0,55:00.0,55:30.0,36,36,,1,3,4,3,"[SkillRule: Add/Subtract; [Typein Skill: {Isolate positive; Isolate negative; Remove constant; Consolidate vars, no coeff; Consolidate vars with coeff; Consolidate vars, any}]]~~[SkillRule: Consolidate vars with coeff; CLT]","52~~188"
209868,LM96hW22T2,"Unit ES_01, Section ES_01-7",EG22,4,FinalAnswer,36:55.0,36:57.0,36:57.0,37:31.0,10,10,,1,0,1,3,combine-like-terms-sp,"19"
209104,LM96hW22T2,"Unit ES_04, Section ES_04-4",EG54,4,FinalAnswer,46:02.0,46:11.0,46:11.0,47:37.0,46,46,,1,2,1,3,simplify-fractions-sp~~combine-like-terms-sp,"147~~131"
205523,LM96hW22T2,"Unit ES_03, Section ES_03-8",LIT2A,1,FinalAnswer,35:56.0,35:57.0,35:57.0,47:44.0,44,44,,1,4,4,5,simplify-fractions-sp~~combine-like-terms-sp,"121~~109"
208857,LM96hW22T2,"Unit ES_01, Section ES_01-7",EG22,5,FinalAnswer,38:48.0,38:49.0,38:49.0,40:01.0,8,8,,1,0,1,3,combine-like-terms-sp,"20"
205790,LM96hW22T2,"Unit ES_03, Section ES_03-6",EG51A,1,FinalAnswer,34:19.0,34:28.0,34:28.0,38:04.0,93,93,,1,4,1,4,simplify-fractions-sp~~combine-like-terms-sp,"104~~92"
209118,LM96hW22T2,"Unit ES_01, Section ES_01-9",EG24,3,FinalAnswer,37:51.0,37:54.0,37:54.0,38:12.0,8,8,,1,0,1,2,simplify-fractions-sp,"7"
207075,LM96hW22T2,"Unit ES_03, Section ES_03-8",LIT11A,1,FinalAnswer,49:19.0,49:21.0,49:21.0,50:49.0,25,25,,1,3,1,3,simplify-fractions-sp~~combine-like-terms-sp,"122~~110"
206821,LM96hW22T2,"Unit ES_02, Section ES_02-8",EG41,9,FinalAnswer,54:14.0,54:20.0,54:20.0,55:21.0,21,21,,1,0,1,3,simplify-fractions-sp~~combine-like-terms-sp~~perform-mult-sp~~perform-mult-r-sp,"55~~60~~57~~16"
208871,LM96hW22T2,"Unit ES_02, Section ES_02-6",EG40,16,FinalAnswer,41:00.0,41:03.0,41:03.0,42:16.0,26,26,,1,2,1,3,simplify-fractions-sp~~combine-like-terms-sp,"46~~51"
205548,LM96hW22T2,"Unit ES_03, Section ES_03-6",EG53A,1,FinalAnswer,38:51.0,38:59.0,38:59.0,43:50.0,62,62,,1,2,1,4,simplify-fractions-sp~~combine-like-terms-sp,"105~~93"
